name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
YORKTOWN_C_Virginia_Tidewater,coal,bus_191432,375.0,5.56428001,88.09,4,1125.0,26250.0,123.75,12,12
YORKTOWN_O_Virginia_Tidewater,oil,bus_195832,882.0,30.3285,422.95,8,2646.0,61740.0,882.0,1,1
SURRY_O_Virginia_Tidewater,oil,bus_195832,40.1,0.5722499999999999,11.41,8,120.3,2807.0,40.1,1,1
PORTSMOUTH_C_Virginia_Tidewater,coal,bus_193392,114.8,8.588738509999999,21.19,4,344.4,8036.0,37.884,12,12
GOLDSBORO_NG_North_Carolina,ngcc,bus_216232,1749.0,6.754807806500001,515.64,3,5247.0,122430.0,1749.0,4,4
ROANOKERAPIDS_NG_North_Carolina,ngcc,bus_216232,180.0,5.012677197333333,66.76,3,540.0,12600.0,180.0,4,4
BATTLEBORO_C_North_Carolina,coal,bus_216232,114.8,8.7725487095,37.94,4,344.4,8036.0,37.884,12,12
BUXTON_O_North_Carolina,oil,bus_216232,18.0,0.08275,4.540000000000001,8,54.0,1260.0,18.0,1,1
WILMINGTON_O_North_Carolina,oil,bus_216232,91.29,0.9061666666666666,29.73,8,273.87,6390.3,91.29,1,1
WILMINGTON_NG_North_Carolina,ngcc,bus_216232,729.99,6.851445520666666,158.71999999999997,3,2189.9700000000003,51099.3,729.99,4,4
SOUTHPORT_NG_North_Carolina,ngcc,bus_216232,52.5,3.1091759393333334,14.68,3,157.5,3675.0,52.5,4,4
GEORGETOWN_C_South_Carolina,coal,bus_216232,1260.0,16.2176691,438.34,4,3780.0,88200.0,415.8,12,12
TARHEEL_O_North_Carolina,oil,bus_205772,28.5,0.1319166666666666,7.379999999999999,8,85.5,1995.0,28.5,1,1
LUMBERTON_C_North_Carolina,coal,bus_205772,34.7,11.130731756117966,9.05,4,104.1,2429.0,11.451000000000002,12,12
FAYETTEVILLE_NG_North_Carolina,ngcc,bus_205772,303.42,4.827619725750001,110.4,3,910.26,21239.4,303.42,4,4
LUMBERTON_O_North_Carolina,oil,bus_205772,176.6,1.1931250000000002,41.36,8,529.8,12362.0,176.6,1,1
ELIZABETHTOWN_C_North_Carolina,coal,bus_205772,34.7,8.351851852,12.29,4,104.1,2429.0,11.451000000000002,12,12
NEWLONDON_O_North_Carolina,oil,bus_201312,5.4,0.4721112440191388,1.6700000000000002,8,16.200000000000003,378.0,5.4,1,1
HARTSVILLE_C_South_Carolina,coal,bus_234172,28.0,11.130731756117966,7.59,4,84.0,1960.0,9.24,12,12
HARTSVILLE_NG_South_Carolina,ngcc,bus_234172,585.7,4.535593384714286,162.57,3,1757.1,40999.0,585.7,4,4
HARTSVILLE_O_South_Carolina,oil,bus_234172,462.6,2.133166666666667,118.22,8,1387.8000000000002,32382.0,462.6,1,1
HAMLET_NG_North_Carolina,ngcc,bus_209502,343.8,4.952113139166666,96.63,3,1031.4,24066.0,343.8,4,4
LILESVILLE_O_North_Carolina,oil,bus_209502,35.0,0.4529999999999999,6.869999999999999,8,105.0,2450.0,35.0,1,1
WILSON_O_North_Carolina,oil,bus_210982,7.2,0.4721112440191388,1.93,8,21.6,504.0,7.2,1,1
KINSTON_O_North_Carolina,oil,bus_210982,11.599999999999998,0.0425,3.14,8,34.8,811.9999999999999,11.599999999999998,1,1
SALISBURY_NG_North_Carolina,ngcc,bus_212532,994.0600000000002,6.5904998808,357.41,3,2982.1800000000003,69584.20000000001,994.0600000000002,4,4
LILESVILLE_NG_North_Carolina,ngcc,bus_200102,343.8,4.981855472333334,128.19,3,1031.4,24066.0,343.8,4,4
HAMLET_NG_North_Carolina_37,ngcc,bus_200102,1239.3,6.744193209666666,383.11,3,3717.9,86751.0,1239.3,4,4
LILESVILLE_O_North_Carolina_38,oil,bus_200102,35.0,0.4982499999999999,9.88,8,105.0,2450.0,35.0,1,1
MONROE_NG_North_Carolina,ngcc,bus_206972,30.0,4.655189183999999,9.21,3,90.0,2100.0,30.0,4,4
HUNTERSVILLE_O_North_Carolina,oil,bus_198542,14.200000000000005,0.0285,4.3100000000000005,8,42.600000000000016,994.0000000000005,14.200000000000005,1,1
CARLISLE_O_South_Carolina,oil,bus_198542,5.8,0.09325,2.35,8,17.4,406.0,5.8,1,1
REIDSVILLE_NG_North_Carolina,ngcc,bus_215372,977.5,6.4504640166,233.32,3,2932.5,68425.0,977.5,4,4
WALNUTCOVE_C_North_Carolina,coal,bus_215372,2160.2,11.130731756117966,976.28,4,6480.599999999999,151214.0,712.866,12,12
SALISBURY_NG_North_Carolina_39,ngcc,bus_214822,889.04,6.781427345,159.01999999999998,3,2667.12,62232.8,889.04,4,4
TERRELL_C_North_Carolina,coal,bus_215292,1996.0,23.15322005,697.49,4,5988.0,139720.0,658.6800000000001,12,12
MORGANTON_O_Western_North_Carolina,oil,bus_228412,11.3,0.0387142857142857,3.1299999999999994,8,33.900000000000006,791.0,11.3,1,1
SHELBY_O_Western_North_Carolina,oil,bus_228412,7.0,0.0366666666666666,2.65,8,21.0,490.0,7.0,1,1
ARDEN_C_Western_North_Carolina,coal,bus_228412,413.6,5.82879266,123.38,4,1240.8000000000002,28952.0,136.48800000000003,12,12
LINCOLNTON_O_Western_North_Carolina,oil,bus_228412,5.4,0.0489999999999999,1.31,8,16.200000000000003,378.0,5.4,1,1
DALLAS_O_Western_North_Carolina,oil,bus_228412,16.92,0.0442777777777777,5.43,8,50.760000000000005,1184.4,16.92,1,1
GASTONIA_O_Western_North_Carolina,oil,bus_228412,7.2,0.052,2.14,8,21.6,504.0,7.2,1,1
KINGSMOUNTAIN_NG_Western_North_Carolina,ngcc,bus_228412,736.0,6.417967387999999,205.17,3,2208.0,51520.0,736.0,4,4
GREENVILLE_NG_South_Carolina,ngcc,bus_228412,3.3000000000000003,4.722233381856098,1.0,3,9.9,231.00000000000003,3.3000000000000003,4,4
GREENVILLE_O_South_Carolina,oil,bus_228412,4.12,0.029375,1.17,8,12.36,288.40000000000003,4.12,1,1
ABBEVILLE_O_South_Carolina,oil,bus_228412,2.9,0.4721112440191388,0.46,8,8.7,203.0,2.9,1,1
WILLIAMSTON_NG_South_Carolina,ngcc,bus_228412,283.0,5.438593943666668,81.72,3,849.0,19810.0,283.0,4,4
ROCKHILL_O_South_Carolina,oil,bus_228412,2.9,0.4721112440191388,0.42,8,8.7,203.0,2.9,1,1
STARR_NG_South_Carolina,ngcc,bus_228412,1101.99,5.77811010075,357.65,3,3305.9700000000003,77139.3,1101.99,4,4
IVA_O_South_Carolina,oil,bus_228412,1.3,0.04,0.47,8,3.9,91.0,1.3,1,1
WESTMINSTER_O_South_Carolina,oil,bus_228412,2.9,0.4721112440191388,0.76,8,8.7,203.0,2.9,1,1
SIMPSONVILLE_O_South_Carolina,oil,bus_228412,10.0,0.4721112440191388,2.0500000000000003,8,30.0,700.0,10.0,1,1
BLACKSBURG_NG_South_Carolina,ngcc,bus_228412,799.2,5.8255268075,276.56,3,2397.6000000000004,55944.0,799.2,4,4
GAFFNEY_NG_South_Carolina,ngcc,bus_228412,1086.1999999999998,6.157329925857143,260.62999999999994,3,3258.5999999999995,76033.99999999999,1086.1999999999998,4,4
CHESNEE_O_South_Carolina,oil,bus_228412,3.3,0.0275,1.29,8,9.9,231.0,3.3,1,1
CLEMSON_NG_South_Carolina,ngcc,bus_228412,10.0,4.5956606005000005,2.94,3,30.0,700.0,10.0,4,4
PACOLET_O_South_Carolina,oil,bus_228412,5.4,0.4721112440191388,2.0,8,16.200000000000003,378.0,5.4,1,1
YORK_O_South_Carolina,oil,bus_228412,2.9,0.088,1.0,8,8.7,203.0,2.9,1,1
HARTWELL_NG_Georgia_North,ngcc,bus_228412,360.0,6.0869589765,69.52000000000001,3,1080.0,25200.0,360.0,4,4
SANDERSVILLE_NG_Georgia_South,ngcc,bus_228412,795.6,6.8633734012500005,298.36,3,2386.8,55692.0,795.6,4,4
WARTHEN_NG_Georgia_South,ngcc,bus_228412,691.98,5.480890807166666,133.45999999999998,3,2075.94,48438.6,691.98,4,4
HAMLET_NG_North_Carolina_40,ngcc,bus_216582,1042.5,6.839907167600001,394.42,3,3127.5,72975.0,1042.5,4,4
MYRTLEBEACH_O_South_Carolina,oil,bus_198262,111.5,0.6005,25.75,8,334.5,7805.0,111.5,1,1
GOLDSBORO_NG_North_Carolina_41,ngcc,bus_216882,230.0,6.802973978,47.71,3,690.0,16100.0,230.0,4,4
CANTON_C_Western_North_Carolina,coal,bus_310652,52.5,11.130731756117966,17.26,4,157.5,3675.0,17.325,12,12
ARDEN_NG_Western_North_Carolina,ngcc,bus_310652,423.5,6.886313409,115.01,3,1270.5,29645.0,423.5,4,4
ROGERSVILLE_NG_Tennessee_42,ngcc,bus_310652,747.66,7.540210637333334,303.54,3,2242.98,52336.2,747.66,4,4
KINGSTON_C_Tennessee,coal,bus_310652,1416.65,14.590311452,332.47,4,4249.950000000001,99165.5,467.4945000000001,12,12
KYLESFORD_O_Tennessee,oil,bus_310652,22.020000000000003,0.4721112440191388,5.65,8,66.06,1541.4000000000003,22.020000000000003,1,1
CLINTON_C_Tennessee,coal,bus_310652,950.0,11.130731756117966,237.91,4,2850.0,66500.0,313.5,12,12
BELMONT_C_Western_North_Carolina,coal,bus_206832,1155.0,10.001333672,343.04,4,3465.0,80850.0,381.15,12,12
STANLEY_NG_Western_North_Carolina,ngcc,bus_222662,1753.62,7.531965288333333,506.97,3,5260.86,122753.4,1753.62,4,4
BEECHISLAND_NG_South_Carolina,ngcc,bus_244842,758.8799999999999,5.211461272888889,147.33,3,2276.6399999999994,53121.59999999999,758.8799999999999,4,4
WRENS_O_Georgia_South,oil,bus_244842,2.2,0.0315,0.63,8,6.6000000000000005,154.0,2.2,1,1
WRENS_NG_Georgia_South,ngcc,bus_244842,6.0,4.722233381856098,2.77,3,18.0,420.0,6.0,4,4
HILTONHEADISLAND_O_South_Carolina,oil,bus_256152,117.9,1.1213333333333333,33.52,8,353.70000000000005,8253.0,117.9,1,1
HARDEEVILLE_O_South_Carolina,oil,bus_256152,16.3,0.552,7.54,8,48.900000000000006,1141.0,16.3,1,1
HARDEEVILLE_NG_South_Carolina,ngcc,bus_256152,1001.72,7.1863953425,280.36,3,3005.16,70120.40000000001,1001.72,4,4
SAVANNAH_C_Georgia_South,coal,bus_256152,219.58,1.257622713142857,53.42,4,658.7399999999999,15370.599999999997,72.46139999999998,12,12
SAVANNAH_NG_Georgia_South,ngcc,bus_256152,160.1,1.8310852506666664,43.92,3,480.3,11207.0,160.1,4,4
RINCON_NG_Georgia_South,ngcc,bus_256152,1457.4299999999996,5.374296861090909,422.0,3,4372.289999999999,102020.09999999998,1457.4299999999996,4,4
RINCON_C_Georgia_South,coal,bus_256152,177.6,11.04335566,78.09,4,532.8,12432.0,58.608,12,12
RINCON_O_Georgia_South,oil,bus_256152,90.0,1.253,23.53,8,270.0,6300.0,90.0,1,1
BRUNSWICK_O_Georgia_South,oil,bus_256152,644.28,2.904833333333334,151.45999999999998,8,1932.84,45099.6,644.28,1,1
EASTDUBLIN_NG_Georgia_South,ngcc,bus_256152,37.1,4.832155477,8.5,3,111.3,2597.0,37.1,4,4
EASTOVER_C_South_Carolina,coal,bus_236512,771.8,19.985265325,344.89,4,2315.4,54026.0,254.694,12,12
ORANGEBURG_NG_South_Carolina,ngcc,bus_236512,13.6,2.30033379225,5.050000000000001,3,40.8,952.0,13.6,4,4
JENKINSVILLE_NG_South_Carolina,ngcc,bus_236512,74.0,4.671568234,17.04,3,222.0,5180.0,74.0,4,4
COLUMBIA_NG_South_Carolina,ngcc,bus_236512,39.2,4.6945891235,11.99,3,117.6,2744.0,39.2,4,4
COPE_C_South_Carolina,coal,bus_236512,417.3,20.36598493,149.5,4,1251.9,29211.0,137.709,12,12
LUGOFF_C_South_Carolina,coal,bus_236512,30.0,5.403064383,9.18,4,90.0,2100.0,9.9,12,12
COLUMBIA_C_South_Carolina,coal,bus_236512,293.6,10.64283267,113.1,4,880.8000000000001,20552.0,96.888,12,12
ORANGEBURG_O_South_Carolina,oil,bus_236512,14.0,0.218,5.21,8,42.0,980.0,14.0,1,1
GASTON_NG_South_Carolina,ngcc,bus_236512,668.49,6.678594550333334,131.01,3,2005.47,46794.3,668.49,4,4
CROSS_C_South_Carolina,coal,bus_233582,2390.08,6.709686775,1031.56,4,7170.24,167305.6,788.7264,12,12
CHARLESTON_C_South_Carolina,coal,bus_233582,99.2,9.271190916,29.39,4,297.6,6944.0,32.736000000000004,12,12
GOOSECREEK_C_South_Carolina,coal,bus_233582,632.7,11.130731756117966,259.53,4,1898.1,44289.0,208.79100000000005,12,12
MONCKSCORNER_O_South_Carolina,oil,bus_233582,100.0,1.483,32.22,8,300.0,7000.0,100.0,1,1
NORTHCHARLESTON_NG_South_Carolina,ngcc,bus_233582,186.0,4.993522387333333,63.89,3,558.0,13020.0,186.0,4,4
GOOSECREEK_NG_South_Carolina,ngcc,bus_233582,53.8,4.708357927,16.740000000000002,3,161.39999999999998,3766.0,53.8,4,4
UNION_O_South_Carolina,oil,bus_230412,7.2,0.4721112440191388,1.7399999999999998,8,21.6,504.0,7.2,1,1
ATLANTA_O_Georgia_North,oil,bus_241352,24.719999999999995,0.03675,6.409999999999998,8,74.15999999999998,1730.3999999999996,24.719999999999995,1,1
MONROE_NG_Georgia_North,ngcc,bus_245472,386.1,6.504039265,145.25,3,1158.3000000000002,27027.0,386.1,4,4
CARTERSVILLE_C_Georgia_North,coal,bus_245592,3498.6,31.44136905,600.36,4,10495.8,244902.0,1154.538,12,12
LITHONIA_O_Georgia_North,oil,bus_239972,1.6,0.4721112440191388,0.6000000000000001,8,4.800000000000001,112.0,1.6,1,1
THOMASTON_NG_Georgia_South,ngcc,bus_239972,701.2,6.37284016325,282.78000000000003,3,2103.6000000000004,49084.0,701.2,4,4
ATLANTA_O_Georgia_North_43,oil,bus_241262,2.88,0.0103333333333333,0.95,8,8.64,201.6,2.88,1,1
SMYRNA_NG_Georgia_North,ngcc,bus_242802,83.6,4.86713587,41.05,3,250.8,5852.0,83.6,4,4
ALPHARETTA_O_Georgia_North,oil,bus_242672,10.8,0.0491666666666666,2.65,8,32.400000000000006,756.0,10.8,1,1
SMYRNA_NG_Georgia_North_44,ngcc,bus_245862,2520.0,7.366677580833334,574.22,3,7560.0,176400.0,2520.0,4,4
DECATUR_O_Georgia_North,oil,bus_241582,3.9,0.038,1.19,8,11.7,273.0,3.9,1,1
NICHOLSON_NG_Georgia_North,ngcc,bus_237862,919.02,6.0168627215,212.28,3,2757.06,64331.4,919.02,4,4
ATHENS_O_Georgia_North,oil,bus_237862,4.62,0.4721112440191388,1.45,8,13.86,323.40000000000003,4.62,1,1
DALTON_NG_Georgia_North,ngcc,bus_238752,1192.02,6.640853338,402.41,3,3576.06,83441.4,1192.02,4,4
GADSDEN_C_Alabama,coal,bus_238752,138.0,4.3042704625,40.46,4,414.0,9660.0,45.54,12,12
STEVENSON_C_Alabama,coal,bus_238752,1125.0,12.590323595,371.87,4,3375.0,78750.0,371.25,12,12
ALBERTVILLE_O_Alabama,oil,bus_238752,4.0,0.031125,1.49,8,12.0,280.0,4.0,1,1
EASTABOGA_NG_Alabama,ngcc,bus_238752,748.0,6.397443452999999,267.09000000000003,3,2244.0,52360.0,748.0,4,4
ROOPVILLE_O_Georgia_North,oil,bus_240142,52.8,1.4625,13.54,8,158.39999999999998,3696.0,52.8,1,1
CEDARTOWN_NG_Georgia_North,ngcc,bus_240142,570.0,5.91780331275,176.45000000000002,3,1710.0,39900.0,570.0,4,4
FRANKLIN_NG_Georgia_South,ngcc,bus_240142,1602.69,6.285087848777777,417.08,3,4808.07,112188.3,1602.69,4,4
ALPHARETTA_O_Georgia_North_45,oil,bus_239382,7.98,0.0401666666666666,2.68,8,23.94,558.6,7.98,1,1
MILLEDGEVILLE_C_Georgia_South,coal,bus_255722,1387.1999999999998,13.591204333333332,313.04999999999995,4,4161.599999999999,97104.0,457.776,12,12
BACONTON_NG_Georgia_South,ngcc,bus_255722,181.5,5.04312455,59.53,3,544.5,12705.0,181.5,4,4
ATLANTA_O_Georgia_North_46,oil,bus_241202,1.1,0.4721112440191388,0.32,8,3.3000000000000003,77.0,1.1,1,1
MONROE_NG_Georgia_North_47,ngcc,bus_243482,903.0999999999998,4.949283110625,308.87,3,2709.2999999999997,63216.99999999999,903.0999999999998,4,4
FORSYTH_NG_Georgia_South,ngcc,bus_255562,242.0,5.7448732775,110.76,3,726.0,16940.0,242.0,4,4
JULIETTE_C_Georgia_South,coal,bus_255562,3564.0,15.9479994275,811.8000000000001,4,10692.0,249480.0,1176.12,12,12
KATHLEEN_NG_Georgia_South,ngcc,bus_255562,323.01,5.5891894660000006,148.54999999999998,3,969.03,22610.7,323.01,4,4
BOXSPRINGS_NG_Georgia_South,ngcc,bus_255562,726.0,5.5509524205,234.58,3,2178.0,50820.0,726.0,4,4
SANDERSVILLE_O_Georgia_South,oil,bus_255562,3.4,0.024,0.92,8,10.2,238.0,3.4,1,1
WARNERROBINS_NG_Georgia_South,ngcc,bus_255562,183.8,5.204636044,29.36,3,551.4000000000001,12866.0,183.8,4,4
NEWNAN_C_Georgia_North,coal,bus_247592,1487.2800000000002,11.271230936666669,431.35,4,4461.84,104109.60000000002,490.8024000000001,12,12
ROOPVILLE_C_Georgia_North,coal,bus_247822,1904.0,16.248357425,530.76,4,5712.0,133280.0,628.32,12,12
ALBANY_C_Georgia_South,coal,bus_299982,169.2,11.130731756117966,22.59,4,507.6,11844.0,55.836,12,12
WARWICK_C_Georgia_South,coal,bus_299982,12.5,11.130731756117966,1.36,4,37.5,875.0,4.125,12,12
WARWICK_NG_Georgia_South,ngcc,bus_299982,5.0,4.722233381856098,0.75,3,15.0,350.0,5.0,4,4
BAINBRIDGE_O_Georgia_South,oil,bus_299982,80.0,1.09125,19.43,8,240.0,5600.0,80.0,1,1
BACONTON_NG_Georgia_South_48,ngcc,bus_299982,99.6,4.861490407,30.54,3,298.79999999999995,6972.0,99.6,4,4
ALBANY_O_Georgia_South,oil,bus_299982,83.6,1.35075,34.33,8,250.8,5852.0,83.6,1,1
TALLAHASSEE_NG_Florida_Panhandle,ngcc,bus_299982,163.32,4.81982772225,39.75,3,489.96,11432.4,163.32,4,4
SAINTMARKS_NG_Florida_Panhandle,ngcc,bus_299982,247.0,5.5810082435,86.53999999999999,3,741.0,17290.0,247.0,4,4
DOTHAN_O_Alabama,oil,bus_299982,8.58,0.0228333333333333,3.08,8,25.74,600.6,8.58,1,1
GANTT_NG_Alabama,ngcc,bus_299982,654.0,5.4074795453333335,146.27,3,1962.0,45780.0,654.0,4,4
FRANKLIN_NG_Georgia_South_49,ngcc,bus_255422,1239.0,6.696787116166668,312.99,3,3717.0,86730.0,1239.0,4,4
VALDOSTA_O_Georgia_South,oil,bus_249602,3.4,0.4721112440191388,1.44,8,10.2,238.0,3.4,1,1
LIVEOAK_O_Florida_North,oil,bus_249602,61.2,1.4135,6.32,8,183.6,4284.0,61.2,1,1
LIVEOAK_NG_Florida_North,ngcc,bus_249602,147.0,1.626810374,53.150000000000006,3,441.0,10290.0,147.0,4,4
KINGSBAY_O_Georgia_South,oil,bus_262762,30.0,0.4721112440191388,10.22,8,90.0,2100.0,30.0,1,1
JACKSONVILLE_O_Florida_North,oil,bus_262762,843.4000000000001,4.094916666666666,256.69,8,2530.2000000000003,59038.00000000001,843.4000000000001,1,1
JACKSONVILLE_NG_Florida_North,ngcc,bus_262762,1166.3000000000002,3.3126088045555555,464.99,3,3498.9000000000005,81641.00000000001,1166.3000000000002,4,4
JACKSONVILLE_C_Florida_North,coal,bus_262762,291.6,11.130731756117966,137.43,4,874.8000000000001,20412.0,96.228,12,12
FERNANDINABEACH_C_Florida_North,coal,bus_262762,118.4,11.130731756117966,44.78,4,355.20000000000005,8288.0,39.072,12,12
WAYNESBORO_O_Georgia_South,oil,bus_257102,321.17999999999995,1.4633333333333332,78.54,8,963.5399999999998,22482.599999999995,321.17999999999995,1,1
FRANKLIN_NG_Georgia_South_50,ngcc,bus_240572,1099.2,6.312181918333334,371.32,3,3297.6000000000004,76944.0,1099.2,4,4
CUSSETA_NG_Alabama,ngcc,bus_254362,25.0,4.722233381856098,7.01,3,75.0,1750.0,25.0,4,4
RINCON_NG_Georgia_South_51,ngcc,bus_257692,1376.5800000000002,6.976713598833332,441.76,3,4129.740000000001,96360.6,1376.5800000000002,4,4
BACONTON_NG_Georgia_South_52,ngcc,bus_269962,60.5,5.039606665,27.1,3,181.5,4235.0,60.5,4,4
COCOA_NG_Florida_North,ngcc,bus_269962,994.4,6.6010031842000005,320.29,3,2983.2,69608.0,994.4,4,4
JACKSONVILLE_NG_Florida_North_53,ngcc,bus_269962,598.11,6.764814121666667,255.61,3,1794.33,41867.7,598.11,4,4
DEBARY_O_Florida_North,oil,bus_269962,515.82,2.5250000000000004,161.12,8,1547.46,36107.4,515.82,1,1
NEWSMYRNABEACH_O_Florida_North,oil,bus_269962,48.0,0.67775,13.19,8,144.0,3360.0,48.0,1,1
GAINESVILLE_NG_Florida_North,ngcc,bus_269962,423.19,2.7993768752222223,148.82,3,1269.57,29623.3,423.19,4,4
INTERCESSIONCITY_NG_Florida_North,ngcc,bus_269962,805.0199999999999,4.790751059833333,299.49,3,2415.0599999999995,56351.4,805.0199999999999,4,4
UMATILLA_NG_Florida_North,ngcc,bus_269962,138.29,4.722233381856098,42.18,3,414.87,9680.3,138.29,4,4
DEBARY_NG_Florida_North,ngcc,bus_269962,2377.8,8.924929383166667,787.52,3,7133.400000000001,166446.0,2377.8,4,4
LIVEOAK_NG_Florida_North_54,ngcc,bus_269962,122.4,4.9754534565,28.87,3,367.2000000000001,8568.0,122.4,4,4
GAINESVILLE_C_Florida_North,coal,bus_269962,250.7,13.93065268,72.11,4,752.0999999999999,17549.0,82.731,12,12
AUBURNDALE_NG_Florida_South,ngcc,bus_269962,644.1899999999999,6.627476919999999,174.09,3,1932.57,45093.3,644.1899999999999,4,4
MILTON_NG_Florida_Panhandle,ngcc,bus_258642,288.6,3.2885132397999994,107.75,3,865.8000000000001,20202.0,288.6,4,4
PENSACOLA_C_Florida_Panhandle,coal,bus_258642,1135.08,11.3328091825,462.26,4,3405.24,79455.59999999999,374.5764,12,12
CANTONMENT_NG_Florida_Panhandle,ngcc,bus_258642,115.67,3.7260981749,21.0,3,347.01,8096.900000000001,115.67,4,4
SAINTMARKS_NG_Florida_Panhandle_55,ngcc,bus_259172,30.0,2.3283859,10.78,3,90.0,2100.0,30.0,4,4
TALLAHASSEE_NG_Florida_Panhandle_56,ngcc,bus_259172,273.9,5.9551274995,85.37,3,821.6999999999999,19173.0,273.9,4,4
PANAMACITY_O_Florida_Panhandle,oil,bus_258062,41.8,0.966,4.33,8,125.4,2926.0,41.8,1,1
SNEADS_C_Florida_Panhandle,coal,bus_258312,98.0,11.130731756117966,43.36,4,294.0,6860.0,32.34,12,12
PANAMACITY_NG_Florida_Panhandle,ngcc,bus_258132,619.71,6.620975795666666,165.6,3,1859.13,43379.7,619.71,4,4
PANAMACITY_C_Florida_Panhandle,coal,bus_258132,340.0,10.849017005,100.0,4,1020.0,23800.0,112.2,12,12
COCOA_NG_Florida_North_57,ngcc,bus_268542,1295.0,8.0607735845,429.6,3,3885.0,90650.0,1295.0,4,4
TITUSVILLE_NG_Florida_North,ngcc,bus_268542,951.8,5.892283510714286,290.48,3,2855.4,66626.0,951.8,4,4
ORLANDO_O_Florida_North,oil,bus_265792,19.2,0.5875,6.78,8,57.6,1344.0,19.2,1,1
ORLANDO_NG_Florida_North,ngcc,bus_265792,1021.29,6.6104350730000005,332.36999999999995,3,3063.87,71490.3,1021.29,4,4
DADECITY_NG_Florida_North,ngcc,bus_263642,141.3,3.2766357923333334,59.06,3,423.9,9891.0,141.3,4,4
SPRINGHILL_NG_Florida_North,ngcc,bus_263642,541.2,6.358404436000001,160.24,3,1623.6,37884.0,541.2,4,4
SEBRING_O_Florida_South,oil,bus_263642,38.4,0.4721112440191388,12.41,8,115.2,2688.0,38.4,1,1
AUBURNDALE_NG_Florida_South_58,ngcc,bus_263642,138.29999999999998,1.9398833556666668,46.49,3,414.9,9680.999999999998,138.29999999999998,4,4
HOLIDAY_NG_Florida_South,ngcc,bus_263642,1112.4,10.107341915,198.42,3,3337.2000000000003,77868.0,1112.4,4,4
MULBERRY_NG_Florida_South,ngcc,bus_263642,703.2,6.316124595,219.49,3,2109.6000000000004,49224.0,703.2,4,4
LAKELAND_O_Florida_South,oil,bus_263642,49.98,0.4721112440191388,15.58,8,149.94,3498.6,49.98,1,1
BOWLINGGREEN_NG_Florida_South,ngcc,bus_263642,1071.01,5.489748939099999,329.65000000000003,3,3213.03,74970.7,1071.01,4,4
LAKELAND_NG_Florida_South,ngcc,bus_263642,369.0,6.401822372,69.03,3,1107.0,25830.0,369.0,4,4
BARTOW_NG_Florida_South,ngcc,bus_263642,170.29000000000002,4.85562692425,54.41,3,510.87000000000006,11920.3,170.29000000000002,4,4
WAUCHULA_NG_Florida_South,ngcc,bus_263642,728.0,6.25257025625,195.58,3,2184.0,50960.0,728.0,4,4
BARTOW_O_Florida_South,oil,bus_263642,33.7,0.895,7.37,8,101.1,2359.0,33.7,1,1
SAINTCLOUD_NG_Florida_South,ngcc,bus_263642,600.0,6.464088252333333,146.44,3,1800.0,42000.0,600.0,4,4
INTERCESSIONCITY_O_Florida_North,oil,bus_269282,507.6,1.8400625,152.29000000000002,8,1522.8000000000002,35532.0,507.6,1,1
INTERCESSIONCITY_NG_Florida_North_59,ngcc,bus_269282,469.5,4.284723565,139.36,3,1408.5,32865.0,469.5,4,4
ORLANDO_NG_Florida_North_60,ngcc,bus_265572,192.4,1.8714879063333327,60.39,3,577.2,13468.0,192.4,4,4
DEBARY_NG_Florida_North_61,ngcc,bus_267902,345.0,5.531721288,123.22,3,1035.0,24150.0,345.0,4,4
DELTONA_O_Florida_North,oil,bus_267902,180.8,1.308875,53.99,8,542.4000000000001,12656.0,180.8,1,1
ORLANDO_C_Florida_North,coal,bus_269342,929.0,20.423264385,156.07,4,2787.0,65030.0,306.57,12,12
JACKSONVILLE_C_Florida_North_62,coal,bus_269482,1358.0,13.40926944,433.0,4,4074.0,95060.0,448.14,12,12
JACKSONVILLE_NG_Florida_North_63,ngcc,bus_263142,380.8,6.499079081,98.78,3,1142.4,26656.0,380.8,4,4
CRYSTALRIVER_C_Florida_North,coal,bus_270512,2442.72,19.0516769475,696.87,4,7328.16,170990.4,806.0975999999999,12,12
SUMMERLANDKEY_O_Florida_South,oil,bus_277412,126.48,0.3705833333333332,25.950000000000003,8,379.44,8853.6,126.48,1,1
HOMESTEAD_NG_Florida_South,ngcc,bus_277412,1259.5800000000004,3.2211977255454545,384.73,3,3778.740000000001,88170.60000000002,1259.5800000000004,4,4
HOMESTEAD_O_Florida_South,oil,bus_277412,804.0,11.99175,263.44,8,2412.0,56280.0,804.0,1,1
MARATHON_O_Florida_South,oil,bus_277412,22.020000000000003,0.1007499999999999,5.489999999999999,8,66.06,1541.4000000000003,22.020000000000003,1,1
PARRISH_NG_Florida_South,ngcc,bus_285302,1224.6,7.083117680399999,365.84,3,3673.8,85722.0,1224.6,4,4
BRADENTON_NG_Florida_South,ngcc,bus_285302,46.8,4.839105118,14.04,3,140.39999999999998,3276.0,46.8,4,4
APOLLOBEACH_NG_Florida_South,ngcc,bus_285302,62.0,5.0414651,24.5,3,186.0,4340.0,62.0,4,4
PARRISH_O_Florida_South,oil,bus_285302,1726.6,20.9595,246.22,8,5179.799999999999,120862.0,1726.6,1,1
VEROBEACH_NG_Florida_South,ngcc,bus_278592,125.4,3.576996962,31.71,3,376.2000000000001,8778.0,125.4,4,4
